type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
begrip,Alles,https://historiek.net/c/nieuws/,,,0.0,
begrip,Almere,https://historiek.net/geboorte-van-almere/177691/,,,0.0,
begrip,Alteratie van Amsterdam,https://historiek.net/alteratie-van-amsterdam-1578/70691/,,,0.0,
begrip,Ambonse moord,https://historiek.net/ambonse-moord-samenzweringsproces-1623/154665/,,,0.0,
begrip,Amen,https://historiek.net/wat-betekent-amen-aan-het-eind-van-een-gebed/166258/,,,0.0,
begrip,America First,https://historiek.net/america-first-tweede-wereldoorlog/132796/,,,0.0,
begrip,Amerikaanse Burgeroorlog,https://historiek.net/amerikaanse-burgeroorlog-oorzaken-veldslagen-tijdlijn/99492/,,,0.0,
begrip,Amerikaanse geschiedenis,https://historiek.net/c/amerikaanse-geschiedenis/,,,0.0,
begrip,Amerikaanse presidenten,https://historiek.net/lijst-van-amerikaanse-presidenten/,,,0.0,
begrip,Amerikaanse volkslied,https://historiek.net/volkslied-van-amerika-the-star-spangled-banner/172032/,,,0.0,
begrip,Amish-gemeenschap,https://historiek.net/amish-geschiedenis-kenmerken-geloof/150482/,,,0.0,
begrip,Amok,https://historiek.net/amok-maken-betekenis-en-herkomst/103914/,,,0.0,
begrip,Ampelmännchen,https://historiek.net/ampelmannchen-ddr-verkeerslicht-ostalgie/137337/,,,0.0,
begrip,Amstel Gold Race,https://historiek.net/lijst-van-winnaars-van-de-amstel-gold-race-1966-2023/155736/,,,0.0,
begrip,Amsterdam,https://historiek.net/c/amsterdam/,,,0.0,
begrip,Amsterdam Amstel (station),https://historiek.net/amsterdam-amstel-muiderpoort-treinstations/107359/,,,0.0,
begrip,Amsterdam Centraal (station),https://historiek.net/station-amsterdam-centraal-de-toegangspoort-van-amsterdam/151722/,,,0.0,
begrip,Amsterdams Tolprivilege,https://historiek.net/amsterdam-tolprivilege-stadsrechten-1275/138178/,,,0.0,
begrip,Anarchisme,https://historiek.net/anarchisme-betekenis-anarchist/136226/,,,0.0,
begrip,Anatomie,https://historiek.net/anatomie-in-de-lage-landen-anatomia-paul-broos/69101/,,,0.0,
begrip,Anch-teken,https://historiek.net/ankh-teken-anch-egyptisch-kruis-symbool/107082/,,,0.0,
begrip,Ancien régime,https://historiek.net/ancien-regime-betekenis-kenmerken/79123/,,,0.0,
begrip,Anderendaags Koorts,https://historiek.net/groninger-ziekte-1826-koorts-malaria/134374/,,,0.0,
begrip,Andreaskruis,https://historiek.net/andreaskruis-achtergrond-apostel-andreas/95300/,,,0.0,
begrip,Angelus (gebed),https://historiek.net/angelus-of-engel-des-heren-katholiek-devotiegebed/156886/,,,0.0,
begrip,Angkor Wat,https://historiek.net/angkor-wat-cambodja-ontdekkingsreiziger-henri-mouhot/136392/,,,0.0,
begrip,Anglicaanse Kerk,https://historiek.net/ontstaan-anglicaanse-kerk-anglicanisme/157326/,,,0.0,
begrip,Animisme,https://historiek.net/animisme-religieus-denksysteem-betekenis/144543/,,,0.0,
begrip,Anjerdag,https://historiek.net/anjerdag-1940-protest-duitse-bezetting/108691/,,,0.0,
begrip,Ankh-teken,https://historiek.net/ankh-teken-anch-egyptisch-kruis-symbool/107082/,,,0.0,
begrip,Anne Frank Huis,https://historiek.net/anne-frank-huis-monument-en-museum/85782/,,,0.0,
begrip,Anno (domini),https://historiek.net/wat-betekent-anno-domini/82631/,,,0.0,
begrip,Annunciatie,https://historiek.net/annunciatie-aankondiging-heer-maria/154274/,,,0.0,
begrip,Anoebis,https://historiek.net/anubis-egyptische-jakhalsgod/155164/,,,0.0,
begrip,Antieke bouwstijlen,https://historiek.net/antieke-zuilen-bouwstijlen-griekse-oudheid/145031/,,,0.0,
begrip,Antisemitisme,https://historiek.net/antisemitisme-geschiedenis-en-actualiteit/64727/,,,0.0,
begrip,Antitankkanon (Dld),https://historiek.net/antitankkanonnen-van-hitler-duitsland-1933-1945/82242/,,,0.0,
begrip,Antithese (politiek),https://historiek.net/politieke-antithese-volgens-abraham-kuyper/155446/,,,0.0,
begrip,Antropodermische bibliopegie,https://historiek.net/boeken-gebonden-in-mensenhuid/144461/,,,0.0,
begrip,Antropologie,https://historiek.net/antropologie-anthropologie-betekenis-herkomst/152972/,,,0.0,
begrip,Antwerpen-Centraal,https://historiek.net/station-antwerpen-centraal-de-spoorwegkathedraal/151008/,,,0.0,
