type,title,url,ka_best,ka_top3,confidence,matched_terms_bestka
persoon,Alexius III van Byzantium,https://historiek.net/alexius-iii-van-byzantium-ca-1153-1211/3673/,,,0.0,
persoon,Alexius IV van Byzantium,https://historiek.net/alexius-iv-van-byzantium-ca-1182-1204/3675/,,,0.0,
persoon,Alexius V van Byzantium,https://historiek.net/alexius-v-van-byzantium-1205/3677/,,,0.0,
persoon,Alfabetisch personenregister,https://historiek.net/historische-personen-bios/,,,0.0,
persoon,Alfabetische lijst,https://historiek.net/historische-personen-bios/,,,0.0,
persoon,"Alfen, Philip van",https://historiek.net/kasteel-zuylestein-laatste-huurder-philip-van-alfen/179199/,,,0.0,
persoon,Alfons X van Castilië (de Wijze),https://historiek.net/alfons-x-van-castilie-de-wijze-koning/82073/,,,0.0,
persoon,Alfons XII van Spanje,https://historiek.net/alfons-xii-van-spanje-koning/90452/,,,0.0,
persoon,Alfonso I van Aragón,https://historiek.net/alfonso-i-van-aragon-ca-1073-1134/3695/,,,0.0,
persoon,Alfonso II van Aragón,https://historiek.net/alfonso-ii-van-aragon-1152-1196/3709/,,,0.0,
persoon,Alfonso III van Aragón,https://historiek.net/alfonso-iii-van-aragon-ca-1265-1291/3718/,,,0.0,
persoon,Alfonso IV van Aragón,https://historiek.net/alfonso-iv-van-aragon-1299-1336/3728/,,,0.0,
persoon,Alfonso VI van León,https://historiek.net/alfonsos-vi-mislukte-reconquista-1086/141132/,,,0.0,
persoon,Alfred de Grote,https://historiek.net/alfred-de-grote-ca-848-899/3884/,,,0.0,
persoon,Algemeen,https://historiek.net/c/nieuws/,,,0.0,
persoon,Ali (Kalief),https://historiek.net/ali-ibn-abi-talib-kalief-eerste-fitna/173311/,,,0.0,
persoon,"Ali, Muhammad",https://historiek.net/muhammad-ali-amerikaans-bokskampioen/59587/,,,0.0,
persoon,"Alighieri, Dante",https://historiek.net/dante-alighieri-1265-filosoof/76947/,,,0.0,
persoon,Alle artikelen,https://historiek.net/c/geschiedenisboeken/,,,0.0,
persoon,Alle biografieën,https://historiek.net/historische-personen-bios/,,,0.0,
persoon,Alle boekberichten,https://historiek.net/c/geschiedenisboeken/,,,0.0,
persoon,Alle onderwerpen,https://historiek.net/historische-begrippen-onderwerpen/,,,0.0,
persoon,Alle onderwerpen,https://historiek.net/geschiedenis-onderwerpen-index/,,,0.0,
persoon,"Allende, Salvador",https://historiek.net/thema/salvador-allende/,,,0.0,
persoon,Alles,https://historiek.net/c/nieuws/,,,0.0,
persoon,"Almagro, Diego de",https://historiek.net/diego-de-almagro-1475-1538/4147/,,,0.0,
persoon,"Alphen, Hieronymus van",https://historiek.net/hieronymus-van-alphen-schrijver-biografie/135679/,,,0.0,
persoon,"Alva, Hertog van",https://historiek.net/hertog-van-alva-1507-1582/1075/,,,0.0,
persoon,"Alva, Walter",https://historiek.net/walter-alva-archeoloog-die-de-moche-cultuur-op-de-kaart-zette/142508/,,,0.0,
persoon,Amandus,https://historiek.net/amandus-kerstening-vlaanderen/158736/,,,0.0,
persoon,Ambiorix,https://historiek.net/ambiorix/3032/,,,0.0,
persoon,"Amedeo, Luigi",https://historiek.net/luigi-amedeo-1873-1933/3172/,,,0.0,
persoon,Amerikaanse geschiedenis,https://historiek.net/c/amerikaanse-geschiedenis/,,,0.0,
persoon,Amerikaanse presidenten,https://historiek.net/lijst-van-amerikaanse-presidenten/,,,0.0,
persoon,"Amman, Johan Conrad",https://historiek.net/johan-conrad-amman-1669-1724-de-man-die-doven-leerde-spreken/83262/,,,0.0,
persoon,Amos,https://historiek.net/amos-profeet/3129/,,,0.0,
persoon,Amphilochius,https://historiek.net/amphilochius-340345-394403/3130/,,,0.0,
persoon,"Ampzing, Samuel",https://historiek.net/samuel-ampzing-1590-1632/3132/,,,0.0,
persoon,"Ampère, André-Marie",https://historiek.net/andre-marie-ampere-ontdekker-van-het-elektromagnetisme/459/,,,0.0,
persoon,"Amsberg, Claus von",https://historiek.net/prins-claus/57643/,,,0.0,
persoon,"Amsdorf, Nicolaus von",https://historiek.net/nicolaus-von-amsdorf-1483-1565/3134/,,,0.0,
persoon,"Amstel, Gijsbrecht II van",https://historiek.net/gijsbrecht-ii-van-amstel-ca-1175-1243/3135/,,,0.0,
persoon,"Amundsen, Roald",https://historiek.net/roald-amundsen-1872-1928/736/,,,0.0,
persoon,Anacharsis,https://historiek.net/anacharsis-ca-600-v-chr/3137/,,,0.0,
persoon,Anacletus I (paus),https://historiek.net/paus-anacletus-i-ca-92-na-chr/5331/,,,0.0,
persoon,Anacletus II (paus),https://historiek.net/anacletus-ii-ca-1090-1138/3139/,,,0.0,
persoon,Anacreon,https://historiek.net/anacreon-ca-600-v-chr/3141/,,,0.0,
persoon,Anastasius I (paus),https://historiek.net/paus-anastasius-i-401/5350/,,,0.0,
persoon,"Ancona, Cyriacus van",https://historiek.net/cyriacus-van-ancona-vader-van-de-klassieke-archeologie/157105/,,,0.0,
persoon,"Andersen, Hans Christian",https://historiek.net/hans-christian-andersen-1805-1875/6096/,,,0.0,
persoon,"Andersen, Lale",https://historiek.net/lale-andersen-1905-1972/3052/,,,0.0,
persoon,"Andree, Salomon August",https://historiek.net/salomon-august-andree-noordpool/3788/,,,0.0,
persoon,"Andriessen, Frans",https://historiek.net/frans-andriessen-toonde-zich-rechter-in-de-leer-dan-wiegel/153370/,,,0.0,
persoon,"Anguissola, Sofonisba",https://historiek.net/sofonisba-anguissola-italiaanse-kunstenares/143929/,,,0.0,
persoon,Anna Paulowna van Rusland,https://historiek.net/anna-paulowna-van-rusland-1795-1865/429/,,,0.0,
persoon,"Anneessens, Frans",https://historiek.net/frans-anneessens-brussel-anneessensplein/69982/,,,0.0,
persoon,"Antigoon, Druon",https://historiek.net/silvius-brabo-druon-antigoon/80323/,,,0.0,
persoon,Antiochos III,https://historiek.net/antiochos-iii-de-grote/142800/,,,0.0,
persoon,"Antoinette, Marie",https://historiek.net/marie-antoinette-koningin-frankrijk/69065/,,,0.0,
persoon,"Antonescu, Ion",https://historiek.net/ion-antonescu-1882-1946/865/,,,0.0,
persoon,"Apostata, Julianus",https://historiek.net/julianus-apostata-331-363-na-chr/2369/,,,0.0,
persoon,"Appel, Karel",https://historiek.net/thema/karel-appel/,,,0.0,
persoon,"Aquino, Thomas van",https://historiek.net/thomas-van-aquino-filosoof-theoloog/69446/,,,0.0,
persoon,"Aquitanië, Eleonora van",https://historiek.net/eleonora-van-aquitanie-koningin-van-frankrijk-en-engeland/138793/,,,0.0,
persoon,Arachne,https://historiek.net/arachne-weefster-spin-athena/126264/,,,0.0,
persoon,"Arafat, Yasser",https://historiek.net/yasser-arafat-palestijnen-biografie/81845/,,,0.0,
persoon,"Arc, Jeanne d’",https://historiek.net/jeanne-darc-nationale-heldin-van-frankrijk/621/,,,0.0,
persoon,Archeologie,https://historiek.net/c/archeologie/,,,0.0,
persoon,Archilochus van Paros,https://historiek.net/archilochus-van-paros-grieks-spotdichter/70302/,,,0.0,
persoon,"Arconati-Visconti, Marie",https://historiek.net/marie-arconati-visconti-1840-1923-parijse-assepoes-in-brussel/132857/,,,0.0,
persoon,"Arendt, Hannah",https://historiek.net/hannah-arendt-biografie-filosofe/143942/,,,0.0,
persoon,"Aretino, Pietro",https://historiek.net/pietro-aretino-de-satirische-journalist-die-zichzelf-dood-lachte/57976/,,,0.0,
persoon,Arion van Lesbos,https://historiek.net/arion-dichter-dolfijn/145132/,,,0.0,
persoon,Aristoteles,https://historiek.net/aristoteles-universele-filosoof-oudheid/65153/,,,0.0,
persoon,"Armate, Salvino",https://historiek.net/salvino-darmate-1317/587/,,,0.0,
persoon,"Arminius, Jacobus",https://historiek.net/jacobus-arminius-ca-1560-1609/5358/,,,0.0,
persoon,"Armstrong, Neil",https://historiek.net/neil-armstrong-eerste-mens-maan/17921/,,,0.0,
persoon,Arnulf van Karinthië,https://historiek.net/arnulf-van-karinthie-vikingen-dijle-leuven/98759/,,,0.0,
persoon,"Arron, Henck",https://historiek.net/henck-arron-1936-2000/2975/,,,0.0,
persoon,"Artois, Jeanne",https://historiek.net/jeanne-marie-artois-brouwer-bier/140262/,,,0.0,
persoon,"Ashe, Arthur",https://historiek.net/arthur-ashe-amerikaans-tenniskampioen/150937/,,,0.0,
persoon,"Assad, Bashar al-",https://historiek.net/syrie-familie-assad-bashar-hafez/138538/,,,0.0,
persoon,"Assisi, Franciscus van",https://historiek.net/franciscus-van-assisi-biografie-minderbroeders/126765/,,,0.0,
persoon,Assoerbanipal,https://historiek.net/assoerbanipal-koning-assyrie/72392/,,,0.0,
persoon,Assur-uballit I,https://historiek.net/assur-uballit-i-en-de-opkomst-van-het-midden-assyrische-rijk/153462/,,,0.0,
persoon,"Astor, Nancy",https://historiek.net/nancy-astor/568/,,,0.0,
persoon,"Astrid, koningin van België",https://historiek.net/koningin-astrid-belgie/74475/,,,0.0,
persoon,"Atatürk, Mustafa Kemal",https://historiek.net/mustafa-kemal-ataturk-stichter-seculier-turkije/62830/,,,0.0,
persoon,Atlatl Cauac,https://historiek.net/atlatl-cauac-azteekse-leider/134373/,,,0.0,
persoon,Attila de Hun,https://historiek.net/attila-de-hun-ca-406-453/542/,,,0.0,
persoon,Atuahalpa,https://historiek.net/atuahalpa-laatste-keizer-incas/146520/,,,0.0,
persoon,"Aubigny, Julie d’",https://historiek.net/julie-daubigny-la-maupin-operazangeres-schermster/131898/,,,0.0,
persoon,"Audubon, John James",https://historiek.net/john-james-audubon-birds-of-america/174636/,,,0.0,
persoon,Augustinus,https://historiek.net/augustinus-van-hippo/63191/,,,0.0,
persoon,Augustus (keizer),https://historiek.net/augustus-eerste-keizer-romeinse-rijk/1032/,,,0.0,
persoon,"Aurelius, Marcus",https://historiek.net/marcus-aurelius-biografie-quotes-van-de-romeinse-keizer/140957/,,,0.0,
persoon,Auteurs,https://historiek.net/colofon/,,,0.0,
persoon,"Auzoux, Louis Thomas Jérome",https://historiek.net/auzoux-en-zijn-anatomische-modellen-van-papier-mache/160078/,,,0.0,
